discovery keyword,channel name,email,country,URL,AVG views,AVG engagement,notes,reachOut,total subs,date recorded,sampleSize,id
overwatch new hero,Cubby Cramer,testEmail,country not detected,https://www.youtube.com/channel/UCCXT3JVyTo-C4tixskXdJ2A/about,"77,323.80",3.68%,"- overwatch prank videos
- made me lol",1,49072,2018-05-07 15:17:51,16,UCCXT3JVyTo-C4tixskXdJ2A
pro overwatch,Arkoffusion,testEmail,US,https://www.youtube.com/channel/UCBTz9YhhXVTM3S89p84R-UQ/about,"77,028.72",0.63%,- dead channel,0,16259,2018-05-07 15:20:04,19,UCBTz9YhhXVTM3S89p84R-UQ
overwatch gameplay,MOLT,testEmail,country not detected,https://www.youtube.com/channel/UCpk3zQzLnN5WwcA8gRcPgiw/about,"74,254.17",4.40%,- mobile games,0,2624731,2018-05-07 15:17:43,19,UCpk3zQzLnN5WwcA8gRcPgiw
fortnite strategy squad,Blitz,testEmail,US,https://www.youtube.com/channel/UCK3eoeo-HGHH11Pevo1MzfQ/about,"74,152.43",2.14%,- random gameplay channel,0,1457648,2018-05-07 15:29:15,15,UCK3eoeo-HGHH11Pevo1MzfQ
Ryzen 2,Хороший выбор!,testEmail,country not detected,https://www.youtube.com/channel/UCTdnSQQAx81nq7FY5joyQGA/about,"72,855.25",6.11%,- russian channel,0,520030,2018-05-07 15:21:39,25,UCTdnSQQAx81nq7FY5joyQGA
fortnite strategies and tips,OmniPie,testEmail,US,https://www.youtube.com/channel/UC7ATST8w4x4Bpl3v5oEDbJQ/about,"72,589.62",1.14%,- fornite channel,1,60100,2018-05-07 15:27:48,15,UC7ATST8w4x4Bpl3v5oEDbJQ
overwatch tracer tutorial,Unit Lost - Great British Gaming,testEmail,country not detected,https://www.youtube.com/channel/UCeJTUiYP64xtfzpL-AagZGA/about,"71,959.25",4.29%,- overwatch tips,1,659226,2018-05-07 14:45:59,12,UCeJTUiYP64xtfzpL-AagZGA
overwatch,Overwatch Moments - SparkTV,testEmail,US,https://www.youtube.com/channel/UCKNr5GHGYZUKNQAxtHj9ldw/about,"71,689.17",2.31%,- gameplay clips,0,287427,2018-05-07 15:17:29,25,UCKNr5GHGYZUKNQAxtHj9ldw
pubg tips,Nick Bunyun,testEmail,country not detected,https://www.youtube.com/channel/UChAO7Y_97MBAgE5xi_eIe-Q/about,"65,840.28",3.96%,- csGo channel,1,1158692,2018-05-07 15:25:18,19,UChAO7Y_97MBAgE5xi_eIe-Q
overwatch new hero,Force Gaming,testEmail,country not detected,https://www.youtube.com/channel/UCGhs9S33RAeT5DEuKTO4Oew/about,"64,794.30",2.81%,- gaming channel,1,751571,2018-05-07 15:18:05,25,UCGhs9S33RAeT5DEuKTO4Oew
xbox review,Game Sack,testEmail,US,https://www.youtube.com/channel/UCT6LaAC9VckZYJUzutUW3PQ/about,"63,459.17",4.69%,- gaming related content,1,195691,2018-05-07 13:30:46,24,UCT6LaAC9VckZYJUzutUW3PQ
overwatch tips for genji,RiftyisSpiffy,testEmail,country not detected,https://www.youtube.com/channel/UCVVKDdfxKSCDh84cMkY3kJw/about,"61,296.44",8.22%,- overwatch,1,205400,2018-05-07 15:19:03,9,UCVVKDdfxKSCDh84cMkY3kJw
overwatch,Recall - Overwatch Moments,testEmail,country not detected,https://www.youtube.com/channel/UCMv-zxJuFkpRnNRQhFuVKEg/about,"60,686.25",2.01%,- gameplay clips,0,103349,2018-05-07 15:17:26,25,UCMv-zxJuFkpRnNRQhFuVKEg
pubg tips,Powerbang Gaming,testEmail,US,https://www.youtube.com/channel/UCqSeA-rZs6GOfZrs9jZRXtA/about,"59,653.00",4.98%,- pubg content,1,333380,2018-05-07 15:25:30,25,UCqSeA-rZs6GOfZrs9jZRXtA
super smash fox tutorial,ZeRo,testEmail,US,https://www.youtube.com/channel/UCc8JKj5y6NVUd7RooLMvjdQ/about,"58,924.00",5.20%,- pro super smash player,0,220241,2018-05-07 14:47:29,25,UCc8JKj5y6NVUd7RooLMvjdQ
overwatch tutoriial,Rhykker,testEmail,country not detected,https://www.youtube.com/channel/UCRl31PWkfF0a3j3hiDRaCGA/about,"57,393.88",3.12%,- diablo content,1,385822,2018-05-07 14:46:14,16,UCRl31PWkfF0a3j3hiDRaCGA
pubg tips,WhatCulture Gaming,testEmail,country not detected,https://www.youtube.com/channel/UCvO9Xk3bheuxEemvknCj72g/about,"57,368.36",3.25%,- gaming news channel,1,832639,2018-05-07 15:25:06,15,UCvO9Xk3bheuxEemvknCj72g
fortnite strategies and tips,The Gamer Couple,testEmail,US,https://www.youtube.com/channel/UCOKBpvmvWfoG9l7MsybOPBA/about,"54,017.91",4.14%,- fornite content,1,92565,2018-05-07 15:27:43,25,UCOKBpvmvWfoG9l7MsybOPBA
pro overwatch,TheFattenedSausage,testEmail,US,https://www.youtube.com/channel/UCwWoFOQW49JjR1ArMlFljjQ/about,"47,815.83",2.53%,- overwatch clips,0,56685,2018-05-07 15:20:11,25,UCwWoFOQW49JjR1ArMlFljjQ
pubg tips mobile,Polygon,testEmail,country not detected,https://www.youtube.com/channel/UCuVxaQDraOja6xKidcmoufA/about,"47,111.63",3.11%,- gaming content channel,1,442297,2018-05-07 15:27:01,17,UCuVxaQDraOja6xKidcmoufA
overwatch tips,Blame The Controller - Overwatch,testEmail,US,https://www.youtube.com/channel/UCmSwqv2aPbuOGiuii2TeaLQ/about,"45,537.50",4.35%,"- gaming channel
- overwatch newss",1,263111,2018-05-07 15:17:05,13,UCmSwqv2aPbuOGiuii2TeaLQ
overwatch new hero,Nateson,testEmail,US,https://www.youtube.com/channel/UCbQ29UgvKUbFjWiLt-FUGKQ/about,"44,847.67",5.53%,"- gaming channel
- overwatch news",1,101509,2018-05-07 15:18:02,25,UCbQ29UgvKUbFjWiLt-FUGKQ
overwatch tips for beginners,TGN,testEmail,CA,https://www.youtube.com/channel/UCVXIl8kDnBLlpbpukSZyluw/about,"44,624.73",3.87%,- gaming content channel,1,1185943,2018-05-07 15:18:27,11,UCVXIl8kDnBLlpbpukSZyluw
apple watch review,JeanineTV Vlogs,testEmail,US,https://www.youtube.com/channel/UC6z28hd5kT9dp5wjNnbb2ZA/about,"42,731.47",6.58%,- vlog channel,0,230097,2018-05-07 13:32:36,15,UC6z28hd5kT9dp5wjNnbb2ZA
overwatch tips,Blizzard Guides,testEmail,country not detected,https://www.youtube.com/channel/UCkC7aJat8Bh4kz4hgx0Thdw/about,"42,534.25",2.41%,"- gaming channel
- overwatch tips",1,45623,2018-05-07 15:16:55,9,UCkC7aJat8Bh4kz4hgx0Thdw
overwatch gaming,Overwatch Moments - Gaming Curios,testEmail,US,https://www.youtube.com/channel/UCAuI-Z03JwnDsVAwB5G2tfw/about,"42,359.17",2.62%,- overwatch clips,0,593439,2018-05-07 13:30:23,25,UCAuI-Z03JwnDsVAwB5G2tfw
home audio,MAX,testEmail,country not detected,https://www.youtube.com/channel/UCQIRM93QxhQ4pGm0cxuCXDw/about,"41,622.13",5.63%,- art channel,0,1544358,2018-05-07 15:22:32,9,UCQIRM93QxhQ4pGm0cxuCXDw
pubg tips,The Average Sniper,testEmail,US,https://www.youtube.com/channel/UCeBiljCj-bcYGRFDVf1Pt0g/about,"40,674.29",2.93%,"- gaming channel
- pubg",1,118000,2018-05-07 15:25:07,8,UCeBiljCj-bcYGRFDVf1Pt0g
fortnite strategy,Rodey Bros,testEmail,US,https://www.youtube.com/channel/UClRhBEk6jWCU1Fyj_sjQ8kw/about,"40,615.95",3.21%,"- gaming channel
- fortnite",1,77944,2018-05-07 15:27:22,22,UClRhBEk6jWCU1Fyj_sjQ8kw
starcraft tourney,ESL,testEmail,country not detected,https://www.youtube.com/channel/UC0G2qz-hoaCswQNgoWU_LTw/about,"39,041.25",0.89%,- esports channel,0,987322,2018-05-07 14:45:44,25,UC0G2qz-hoaCswQNgoWU_LTw
overwatch study,Makin' Stuff Look Good,testEmail,CA,https://www.youtube.com/channel/UCEklP9iLcpExB8vp_fWQseg/about,"38,533.55",3.50%,- art channel,0,36477,2018-05-07 14:46:21,22,UCEklP9iLcpExB8vp_fWQseg
super smash bro tutorial,SSBM Tutorials,testEmail,US,https://www.youtube.com/channel/UC46ZTid4t2ctB6osM0WTiJA/about,"38,393.94",3.78%,- dead channnel,0,86768,2018-05-07 14:46:53,20,UC46ZTid4t2ctB6osM0WTiJA
pro overwatch highlights,Genzo Overwatch,testEmail,country not detected,https://www.youtube.com/channel/UC2pWX3jWKlteFKiAp6yewRQ/about,"37,046.14",1.17%,- dead channel,0,5391,2018-05-07 15:20:36,24,UC2pWX3jWKlteFKiAp6yewRQ
ps4 review,91Tech,testEmail,CA,https://www.youtube.com/channel/UC4xZF3xguQCG76hZVUivoXw/about,"36,150.33",3.49%,- mobile tech review,1,26482,2018-05-07 13:30:52,19,UC4xZF3xguQCG76hZVUivoXw
overwatch tips,The Leaderboard,testEmail,US,https://www.youtube.com/channel/UCkYEKuyQJXIXunUD7Vy3eTw/about,"21,955.00",2.69%,- some type of news channel,1,620876,2018-05-07 15:17:03,25,UCkYEKuyQJXIXunUD7Vy3eTw
overwatch tips,JoeKing,testEmail,US,https://www.youtube.com/channel/UCZMMS-o10rVN7-9hogl2weA/about,"21,309.58",4.05%,- overwatch gaming news,1,44432,2018-05-07 15:17:01,13,UCZMMS-o10rVN7-9hogl2weA
super smash falco,Dragon Smash,testEmail,country not detected,https://www.youtube.com/channel/UCd5AJwFW4lU_zqIBvVYw0Jg/about,"36,989.46",4.01%,- supersmash gameplay,0,60666,2018-05-07 14:47:24,25,UCd5AJwFW4lU_zqIBvVYw0Jg
worst wireless headphones,Nintendo Life,testEmail,n/a,https://www.youtube.com/channel/UCl7ZXbZUCWI2Hz--OrO4bsA/about,"36,511.57",4.70%,- brand channel,0,245490,2018-04-30 15:01:19,25,UCl7ZXbZUCWI2Hz--OrO4bsA
gaming mouse and keyboard,402THUNDER402,testEmail,US,https://www.youtube.com/channel/UC-uyvnv84IIzV3G_O4fPYgA/about,"36,237.71",11.46%,- gaming news channel,1,710979,2018-05-01 14:20:46,7,UC-uyvnv84IIzV3G_O4fPYgA
ps4 review,91Tech,testEmail,CA,https://www.youtube.com/channel/UC4xZF3xguQCG76hZVUivoXw/about,"36,150.33",3.49%,no notes,0,26482,2018-05-07 13:30:52,19,UC4xZF3xguQCG76hZVUivoXw
wireless headphones for running,Jaybird,testEmail,n/a,https://www.youtube.com/channel/UChoars7mNPm8mWNMX0JYuVw/about,"35,709.31",0.06%,- brand channel,0,15104,2018-04-30 15:00:43,14,UChoars7mNPm8mWNMX0JYuVw
worst cpu,RON93ALDO9,testEmail,n/a,https://www.youtube.com/channel/UCsDhO3Gl7R5NT7jJZp-lrzw/about,"35,663.60",0.34%,- soccar channel,0,73,2018-04-30 12:14:53,5,UCsDhO3Gl7R5NT7jJZp-lrzw
DSLR review,Chris Winter,testEmail,n/a,https://www.youtube.com/channel/UCWhJUz6BvjkhaW4AfSrBevw/about,"35,656.71",3.51%,- camera channel,0,291927,2018-04-30 14:41:22,25,UCWhJUz6BvjkhaW4AfSrBevw
razer keyboard,DusDavidGames,testEmail,n/a,https://www.youtube.com/channel/UCB8b8H_V6NMz8KdPtbdEq7g/about,"35,464.67",7.45%,- foreign channel,0,713518,2018-04-30 12:30:37,25,UCB8b8H_V6NMz8KdPtbdEq7g
mech keyboard tutorial,José Faria,testEmail,n/a,https://www.youtube.com/channel/UCg8T5hoGPocYWY2KSHUg-sQ/about,"33,592.48",0.24%,- dead chanel,0,2520,2018-04-30 11:06:15,24,UCg8T5hoGPocYWY2KSHUg-sQ
audio technica ATH-E70 review,LORELYNF,testEmail,US,https://www.youtube.com/channel/UCmA9AwHwRQtBghd4GIT5eag/about,"32,855.50",3.49%,- foreign channel,0,163011,2018-04-30 11:17:51,13,UCmA9AwHwRQtBghd4GIT5eag
ableton push review,Sequence One,testEmail,n/a,https://www.youtube.com/channel/UCMkSVdfVn2n7EaaKpcevj3w/about,"32,751.38",1.17%,- ableton push channel,0,4756,2018-04-30 12:10:30,8,UCMkSVdfVn2n7EaaKpcevj3w
pubg tips,xTyler73,testEmail,country not detected,https://www.youtube.com/channel/UCuON-dDlL8crxg1I430mYVQ/about,"32,654.43",2.47%,- dead channel,0,57965,2018-05-07 15:25:13,15,UCuON-dDlL8crxg1I430mYVQ
pc setup tour,Kephrii,testEmail,US,https://www.youtube.com/channel/UCUGHabcIVqEiJAoDqcpSqyw/about,"32,646.69",4.24%,"- gaming channel
- overwatch",0,304649,2018-04-30 12:21:55,13,UCUGHabcIVqEiJAoDqcpSqyw
gaming keyboard vs regular keyboard,Tommyttk,testEmail,n/a,https://www.youtube.com/channel/UCl3DmXpHyTCUxhReeyMwZhQ/about,"32,389.33",1.19%,- dead channel,0,4433,2018-04-30 12:24:26,3,UCl3DmXpHyTCUxhReeyMwZhQ
gaming monitor setup,Aliciya,testEmail,n/a,https://www.youtube.com/channel/UCeNWIO-Jubjq9MQ8cUzdH9w/about,"32,262.38",6.13%,- dead channel,0,251758,2018-04-30 14:38:00,25,UCeNWIO-Jubjq9MQ8cUzdH9w
gaming tv,Rtings.com,testEmail,n/a,https://www.youtube.com/channel/UCAi6GKtTPoYxUheIbVhnwqw/about,"32,111.96",2.44%,- tech review channel,1,49464,2018-04-30 14:40:46,25,UCAi6GKtTPoYxUheIbVhnwqw
COD strategy,SwaggXBL,testEmail,US,https://www.youtube.com/channel/UCW1CGYCjfKhNLGp_Os1g_Pg/about,"31,989.00",4.58%,- COD streaming channel,1,295371,2018-05-07 13:32:10,18,UCW1CGYCjfKhNLGp_Os1g_Pg
mech keycaps,Tested,testEmail,n/a,https://www.youtube.com/channel/UCiDJtJKMICpb9B1qf7qjEOA/about,"31,984.36",3.49%,- brand channell,0,3237299,2018-04-30 10:19:38,16,UCiDJtJKMICpb9B1qf7qjEOA
pro overwatch tips,Blitz Esports Overwatch,testEmail,US,https://www.youtube.com/channel/UCtmAoCaD80x85FVwf5R--Hw/about,"31,983.42",3.72%,- overwatch tips,0,63060,2018-05-07 15:19:57,25,UCtmAoCaD80x85FVwf5R--Hw
best overhead headphones,HowToMen,testEmail,n/a,https://www.youtube.com/channel/UCqjVP9gAanUGFgTA5BRDvyA/about,"31,233.39",3.47%,- android tech reviews,1,279269,2018-04-30 11:09:29,25,UCqjVP9gAanUGFgTA5BRDvyA
mech keyboard tutorial,iluvbeanz,testEmail,n/a,https://www.youtube.com/channel/UC8WqdwRVjibpzHqvg_69gzw/about,"31,216.37",0.77%,- dead channel,0,7943,2018-04-30 11:05:38,21,UC8WqdwRVjibpzHqvg_69gzw
best mech keys,ThioJoeTech,testEmail,US,https://www.youtube.com/channel/UCrjliuC6PeXJ4P8XYl_iETQ/about,"31,200.88",4.41%,- has a new channel,0,179815,2018-04-30 11:02:38,9,UCrjliuC6PeXJ4P8XYl_iETQ
Ryzen 2,Gamer Meld,testEmail,US,https://www.youtube.com/channel/UCkK4Tzb9ieuAhcyWUZnLBBQ/about,"31,159.68",4.63%,"- pc hardware channe
- not sure how well this channel can sell",1,45801,2018-05-07 15:21:42,25,UCkK4Tzb9ieuAhcyWUZnLBBQ
